NAME,INDEX,KEYWORD,S,L,X_BMAD,Z,PX,PZ,BETX_BMAD,BETY_BMAD,DX_BMAD,BETX_MADX,BETY_MADX,DX_MADX,X_MADX
QY1.1,44,Quadrupole,200.0080404204577,3.5,-6.796632693543253e-14,7.1054273576008386e-15,-1.0265629609188705e-14,0.0,15.584867420753543,6.2999243464759465,0.13228149218440127,15.584892603650001,6.299739398512509,0.13228157357111686,0.0
BC6.1,46,Sbend,242.2503995604389,41.942359139981164,-5.016195792073574e-13,7.105427357601002e-15,-1.0180252705059362e-14,0.0,155.06143884579,344.3694834936121,0.05107043853561464,155.0618765190132,344.380354307916,0.05107072206382308,0.0
QY2.2,48,Quadrupole,246.0503995604389,3.5,-5.048896124528913e-13,7.105427357600926e-15,1.0058301648648162e-14,0.0,156.64674243335506,461.25394559817687,0.04448751541623926,156.6471363163856,461.26853656090367,0.04448779930938693,0.0
BC7.1,50,Sbend,278.17857075623044,31.828171195791498,-1.817226924494264e-13,7.105427357601002e-15,1.001757290147468e-14,0.0,25.799795419302875,3611.3490163637725,-7.225339136304702e-08,25.799765664193103,3611.4646178020457,1.2389937270596008e-09,0.0
SY2R.1,52,Sextupole,278.62857075623043,0.15,-1.7721473463681548e-13,7.105427357600979e-15,1.0017572901502608e-14,0.0,25.000094733515446,3676.66285596272,-6.912747190953613e-08,25.00007129981191,3676.7798366843094,1.2260787927032694e-09,0.0
SY2R.2,54,Sextupole,278.7785707562304,0.15,-1.75712098701588e-13,7.105427357600971e-15,1.0017572901530065e-14,0.0,24.73987255293679,3698.5639933330162,-6.808551031700875e-08,24.739848241039006,3698.6816784702296,1.2217738145844924e-09,0.0
QA1.1,56,Quadrupole,281.9785707562304,2.9,-1.586768027680739e-13,7.10542735760091e-15,-1.9582456639560544e-16,0.0,24.037578277043092,3491.7988668628955,-5.132142081010948e-08,24.037531214423982,3491.9101239263614,1.239135192743884e-09,0.0
QA2.1,58,Quadrupole,294.7340102257321,2.9,-1.4281912046075984e-13,7.105427357600837e-15,1.222424731302025e-14,0.0,43.400982719304984,861.2124395538776,-7.098582784988848e-09,43.40082246055716,861.2402269585384,1.6377175459554248e-09,0.0
QA3.1,60,Quadrupole,310.7644676447472,2.9,5.390008266665727e-14,7.10542735759963e-15,1.2854216060354923e-14,0.0,8.184725475914437,687.5910520898573,6.449167051909771e-08,8.18473259681241,687.613908815149,2.0793772617854616e-10,0.0
QA4.1,62,Quadrupole,330.826636236111,2.9,3.0075225269776605e-13,7.105427357598087e-15,5.1295666444578814e-15,0.0,55.857498709626235,203.04806737469997,1.66373530001514e-07,55.857629800846546,203.05530041805193,-1.4252262687966695e-09,0.0
QA5.1,64,Quadrupole,340.3063786809216,2.9,3.544639932626712e-13,7.10542735759793e-15,8.670568781907175e-15,0.0,80.34632708835173,141.73040443140667,1.78909987423519e-07,80.34643753927652,141.73572662066658,-1.9092917302060327e-09,0.0
QA6.1,66,Quadrupole,351.5934190316062,2.9,4.260871528911207e-13,7.105427357597574e-15,-9.41960228206557e-15,0.0,122.60672577412815,72.46170579943727,1.9876938146630392e-07,122.60679480491801,72.46461204035216,-2.512787732614807e-09,0.0
